EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
4699,10,115,4,1,KGID104699,Ishanvi,1992-02-20,2,7,0,1992-12-22
4700,15,82,5,3,KGID104700,Noah,2000-07-13,2,2,0,2001-03-23
4701,12,186,6,4,KGID104701,Balvan,2004-05-11,1,3,0,1992-10-19
4702,16,240,1,1,KGID104702,Balveer,1990-03-24,2,5,0,2017-12-05
4703,4,239,4,2,KGID104703,Rehaan,1996-09-15,1,7,0,2020-07-01
4704,14,261,2,5,KGID104704,Vritti,1971-06-22,2,2,0,2010-03-05
4705,11,310,2,3,KGID104705,Ekbal,1998-04-09,2,8,0,1999-09-03
4706,10,109,7,2,KGID104706,Dhruv,1984-08-07,2,5,0,2018-12-25
4707,16,27,1,2,KGID104707,Nakul,1991-04-21,1,8,0,2013-10-18
4708,16,218,5,3,KGID104708,Gopal,1985-11-11,2,5,0,1997-08-11
4709,15,336,4,4,KGID104709,Bhanumati,1968-09-04,2,5,1,2018-12-22
4710,3,179,2,6,KGID104710,Nicholas,1993-03-16,1,5,0,2017-07-19
4711,9,164,3,6,KGID104711,Jagrati,2002-09-16,1,5,0,2000-06-01
4712,12,124,2,2,KGID104712,Nandini,1982-12-16,1,5,0,2021-08-20
4713,13,162,5,6,KGID104713,Dayamai,1992-02-23,2,6,0,1997-02-27
4714,8,226,5,3,KGID104714,Triya,1972-12-29,2,1,0,1995-04-12
4715,16,269,1,2,KGID104715,Fariq,1969-08-31,1,4,0,2019-10-03
4716,12,207,3,2,KGID104716,Manbir,1971-06-24,1,4,0,2005-04-06
4717,13,156,8,5,KGID104717,Manthan,1994-03-28,1,5,0,1999-08-09
4718,1,244,1,2,KGID104718,Gaurangi,1992-12-09,1,5,0,2009-09-11
4719,1,198,1,6,KGID104719,Vasatika,1983-08-08,2,1,0,1994-03-03
4720,2,73,2,5,KGID104720,Chasmum,2002-03-07,1,8,0,1997-02-17
4721,14,106,1,3,KGID104721,Urvashi,1991-10-10,2,8,0,2002-05-20
4722,14,137,4,4,KGID104722,Mahika,1974-07-30,2,1,0,1992-03-31
4723,5,249,1,5,KGID104723,Azad,1998-08-13,2,5,0,2017-04-28
4724,5,28,4,5,KGID104724,Lopa,1974-05-25,2,2,0,2006-12-02
4725,3,11,1,4,KGID104725,Mitali,1996-06-29,2,1,0,2019-04-30
4726,4,306,2,4,KGID104726,Shivani,1972-05-30,2,5,0,2001-02-11
4727,15,244,3,4,KGID104727,Pahal,1991-11-09,1,4,1,2022-07-29
4728,1,219,1,3,KGID104728,Qarin,1967-10-08,1,6,0,2016-08-17
4729,12,139,4,4,KGID104729,Zashil,1982-11-17,1,6,0,2006-07-22
4730,12,329,4,4,KGID104730,Gaurika,1972-12-22,1,3,0,2020-01-24
4731,1,207,5,4,KGID104731,Wriddhish,1986-06-20,2,7,0,2006-11-04
4732,2,247,1,6,KGID104732,Arunima,2001-01-24,1,3,0,2014-07-04
4733,8,205,6,2,KGID104733,Omisha,1968-11-30,1,3,0,1990-04-25
4734,15,130,2,6,KGID104734,Jalsa,1993-10-25,2,2,0,2017-03-16
4735,7,128,2,5,KGID104735,Kashish,1979-12-20,2,1,0,1993-07-22
4736,1,251,3,1,KGID104736,Yachana,1974-12-16,2,6,0,1995-01-10
4737,1,219,1,4,KGID104737,Yashasvi,1977-08-11,1,8,0,2003-04-14
4738,10,226,3,3,KGID104738,Ronith,1983-08-03,1,1,0,2022-04-17
4739,12,237,1,3,KGID104739,Balveer,1984-04-29,2,1,0,2014-06-13
4740,9,318,1,2,KGID104740,Bina,1987-06-06,1,1,0,2015-09-12
4741,15,284,5,5,KGID104741,Chaitanya,1978-01-07,1,7,0,1990-08-11
4742,9,126,4,1,KGID104742,Dev,1985-01-19,2,8,0,2019-11-10
4743,11,320,3,3,KGID104743,Ubika,2001-04-26,2,5,0,2010-09-12
4744,11,301,1,2,KGID104744,Vihaan,2001-08-25,1,1,0,2018-05-20
4745,12,224,1,6,KGID104745,Udant,1984-02-12,2,3,0,2000-03-17
4746,2,64,4,2,KGID104746,Balvan,1997-09-18,1,1,0,2012-09-22
4747,13,196,1,1,KGID104747,Aachal,1982-02-06,1,4,0,1990-02-23
4748,13,181,1,1,KGID104748,Veer,1968-12-28,1,1,0,2022-05-15
4749,4,181,1,1,KGID104749,Shivani,1976-05-02,1,8,0,1990-01-28
4750,6,14,1,6,KGID104750,Champak,2002-12-18,2,4,0,2017-04-13
4751,11,3,1,2,KGID104751,Anusha,1987-04-20,1,2,0,2020-07-31
4752,5,20,4,6,KGID104752,Omaja,1968-02-05,2,3,0,2019-07-13
4753,2,155,3,1,KGID104753,Damini,1995-12-11,1,4,0,2012-07-21
4754,2,178,1,3,KGID104754,Watika,2004-01-31,2,4,0,1997-04-04
4755,12,228,4,4,KGID104755,Bhavna,1996-05-05,2,4,0,2019-01-29
4756,5,139,5,3,KGID104756,Lopa,1988-03-29,2,4,0,2001-03-04
4757,4,192,5,5,KGID104757,Sai,1968-01-08,1,8,0,2004-08-08
4758,7,264,5,4,KGID104758,Falguni,1991-06-06,2,3,0,2022-03-08
4759,4,259,2,3,KGID104759,Ansh,1971-03-05,2,8,0,2021-08-28
4760,3,173,6,5,KGID104760,Aarna,1973-09-30,1,4,0,1999-12-09
4761,4,295,2,6,KGID104761,Aarini,1982-11-14,2,5,0,2020-10-20
4762,15,199,1,3,KGID104762,Samar,1994-06-22,1,5,0,2002-04-16
4763,10,300,4,6,KGID104763,Bhavya,1978-12-11,2,1,0,2008-06-09
4764,5,336,1,4,KGID104764,Ekapad,1970-04-25,2,1,0,1995-04-16
4765,11,14,2,4,KGID104765,Jairaj,1999-01-21,2,6,0,1990-02-11
4766,7,189,5,5,KGID104766,Wriddhish,1969-12-07,1,1,0,2016-03-11
4767,5,79,2,3,KGID104767,Anamika,2003-03-16,2,8,0,1993-11-08
4768,15,322,2,4,KGID104768,Siya,1979-12-25,2,6,0,2007-01-06
4769,6,190,1,6,KGID104769,Udyati,1986-05-24,1,3,0,2006-05-13
4770,15,76,5,6,KGID104770,Arunima,1996-07-22,1,8,0,2002-02-11
4771,2,9,2,6,KGID104771,George,1980-07-25,2,6,0,2003-03-10
4772,10,281,5,5,KGID104772,Ranbir,1987-09-02,2,8,0,1998-07-05
4773,4,224,2,2,KGID104773,Andrew,2001-03-14,2,7,0,2011-02-03
4774,16,61,1,3,KGID104774,Gabriel,2004-03-15,1,6,0,1995-07-09
4775,6,231,2,3,KGID104775,Hema,1973-06-04,1,7,0,2017-09-19
4776,5,79,2,6,KGID104776,Rishi,1985-03-16,2,7,0,2021-06-10
4777,3,145,5,1,KGID104777,Indali,1968-08-05,1,5,0,2019-01-07
4778,2,29,2,3,KGID104778,Rachana,1971-04-29,2,4,0,2007-06-04
4779,12,183,3,3,KGID104779,Neha,1975-05-09,2,7,0,1996-06-19
4780,4,218,9,6,KGID104780,Veda,1996-02-11,1,4,0,2015-06-04
4781,16,213,2,1,KGID104781,Ekalinga,2003-08-12,2,1,0,2015-04-27
4782,3,16,3,6,KGID104782,Warda,1988-02-14,1,5,0,2005-07-26
4783,16,46,2,3,KGID104783,Ekanta,1991-04-08,2,6,0,1996-10-08
4784,3,321,4,4,KGID104784,Benjamin,1968-11-02,1,4,0,1996-05-24
4785,13,24,4,5,KGID104785,Isha,1968-02-16,1,2,0,2012-08-05
4786,14,19,3,5,KGID104786,Kashish,1991-07-01,2,1,1,2004-02-17
4787,2,189,2,5,KGID104787,Abhimanyu,2003-05-15,1,2,0,2019-04-23
4788,12,105,1,2,KGID104788,Frederick,1972-06-15,2,5,0,1993-04-06
4789,7,122,4,5,KGID104789,Jackson,1989-06-06,2,4,0,2006-02-05
4790,2,95,6,6,KGID104790,Harini,1971-12-04,1,8,0,2017-07-26
4791,3,287,3,2,KGID104791,Edhitha,1976-08-06,2,5,0,2008-04-05
4792,15,267,1,4,KGID104792,Pavani,1978-05-08,2,7,0,2019-03-12
4793,9,70,4,5,KGID104793,Christopher,2002-03-29,1,5,0,2012-08-08
4794,3,96,1,6,KGID104794,Laksh,1993-03-30,2,7,0,2017-09-25
4795,9,77,4,4,KGID104795,Michael,1977-11-17,2,5,0,2018-11-22
4796,9,238,3,2,KGID104796,Falan,2003-07-29,1,8,0,2002-05-15
4797,14,209,1,5,KGID104797,Wishi,1978-11-26,2,2,0,2000-03-12
4798,16,228,5,3,KGID104798,Arin,1968-06-17,2,3,0,1999-09-12
4799,15,46,2,3,KGID104799,Qasim,1993-10-30,2,4,1,2019-07-25
4800,11,128,1,3,KGID104800,Harish,1980-11-27,2,7,0,1993-03-27
4801,5,101,3,1,KGID104801,Aishani,1995-11-29,1,7,0,2000-10-27
4802,1,285,6,4,KGID104802,Jatin,1974-04-02,2,7,0,1997-03-21
4803,3,63,4,5,KGID104803,Farhan,1976-01-22,1,3,0,1999-05-27
4804,5,125,4,6,KGID104804,Fariq,1997-07-10,1,5,0,2008-08-30
4805,16,71,1,1,KGID104805,Chameli,2001-01-10,1,8,0,2012-05-14
4806,16,286,4,1,KGID104806,Harish,2000-08-15,2,2,0,2015-07-31
4807,14,252,6,6,KGID104807,Banjeet,1979-01-13,2,8,0,2019-11-07
4808,2,136,4,3,KGID104808,Girik,1991-11-02,2,6,0,1999-02-24
4809,15,205,4,6,KGID104809,Charles,1972-07-23,2,8,0,1993-03-17
4810,1,28,5,3,KGID104810,Aayush,1971-06-12,1,3,0,2006-03-21
4811,16,334,2,6,KGID104811,Upasna,1997-06-12,2,5,0,2003-10-21
4812,14,115,1,1,KGID104812,Hredhaan,1977-04-09,2,7,0,2010-02-02
4813,14,182,1,3,KGID104813,Yug,1970-07-12,2,3,0,1995-09-22
4814,10,78,1,6,KGID104814,Hemang,1990-11-01,2,8,0,1990-07-29
4815,4,189,1,2,KGID104815,Tejas,1994-06-17,2,2,0,1994-04-22
4816,3,293,8,3,KGID104816,Yashodhara,1976-04-27,1,6,0,2003-11-14
4817,4,121,1,5,KGID104817,Anjali,1988-10-30,2,1,0,2014-10-25
4818,9,97,6,2,KGID104818,Raghav,1985-09-21,2,7,0,1998-02-02
4819,7,96,5,6,KGID104819,Qushi,1975-04-20,1,5,0,2012-09-03
4820,7,281,1,4,KGID104820,Reyansh,1998-01-08,1,2,0,1999-12-14
4821,16,23,1,2,KGID104821,Laban,1982-06-18,1,2,0,2010-02-01
4822,12,236,6,6,KGID104822,Bhavna,1977-06-17,2,7,0,2010-12-16
4823,1,171,5,4,KGID104823,Jeet,1993-08-25,1,3,0,1998-09-02
4824,14,49,7,3,KGID104824,Widisha,1967-07-19,1,6,0,1993-11-24
4825,7,23,2,1,KGID104825,Rayaan,1995-02-15,2,8,0,2013-07-03
4826,12,64,1,4,KGID104826,Qarin,1997-08-18,1,1,0,2009-09-22
4827,5,72,1,5,KGID104827,Yuvraj,1972-05-24,2,5,0,1991-05-15
4828,7,236,1,4,KGID104828,Zaid,1995-01-21,1,3,0,2014-11-11
4829,8,43,3,4,KGID104829,Megha,1972-05-30,2,4,0,1997-06-01
4830,6,212,2,3,KGID104830,Isaiah,1988-10-02,2,1,0,2012-02-29
4831,7,206,1,4,KGID104831,Indrajit,1998-03-16,2,6,0,1990-06-20
4832,14,75,1,3,KGID104832,Hredhaan,1980-02-15,2,6,0,2005-03-14
4833,15,72,5,6,KGID104833,Manan,1994-04-18,1,7,0,2016-09-16
4834,16,30,1,6,KGID104834,Jyoti,1979-07-10,2,2,0,2003-12-24
4835,12,224,3,1,KGID104835,Zilmil,1992-08-31,2,1,0,2005-01-28
4836,3,37,8,1,KGID104836,Saksham,1999-03-26,1,7,0,1994-12-17
4837,7,93,8,3,KGID104837,Lopa,1980-07-24,1,4,0,2019-07-31
4838,8,9,3,3,KGID104838,Xavier,1985-08-15,2,5,0,2022-04-09
4839,11,42,5,4,KGID104839,Rajeshri,1969-04-21,2,8,0,1990-02-07
4840,15,298,1,2,KGID104840,Ubika,1973-05-12,1,4,0,2016-07-26
4841,9,91,2,3,KGID104841,Darpan,1995-03-08,2,6,0,2007-10-29
4842,11,57,3,2,KGID104842,Samar,1982-10-16,1,5,0,2019-12-19
4843,3,166,4,5,KGID104843,Lohit,1977-12-24,1,6,0,1996-01-08
4844,8,98,1,3,KGID104844,Akshay,1985-01-01,1,4,1,2015-12-06
4845,7,122,1,4,KGID104845,Dhruv,1989-03-12,2,5,0,2001-10-29
4846,2,2,3,5,KGID104846,Udarsh,1984-02-13,2,2,0,2013-05-28
4847,9,120,2,4,KGID104847,Anya,1998-07-22,1,3,0,2022-10-04
4848,15,6,5,6,KGID104848,Anamika,1973-06-06,2,8,0,1997-07-01
4849,6,175,4,5,KGID104849,Kiaan,1968-02-16,1,4,0,1997-12-21
4850,16,48,2,5,KGID104850,Vedika,1981-09-21,2,7,0,2023-07-17
4851,15,194,3,3,KGID104851,Yashodhara,1991-03-31,1,6,0,1994-12-02
4852,16,122,7,5,KGID104852,Amrita,1994-03-07,1,1,0,2007-10-01
4853,3,30,4,6,KGID104853,Hardik,1977-07-20,2,2,0,2012-05-19
4854,7,127,4,1,KGID104854,Dayita,1995-02-10,2,4,1,1990-09-10
4855,13,148,3,1,KGID104855,Hredhaan,1976-06-02,2,5,0,1999-08-13
4856,12,323,1,3,KGID104856,Yash,1995-07-13,1,6,0,2012-09-22
4857,12,240,1,4,KGID104857,Qadim,1990-09-17,2,6,0,2023-03-26
4858,9,201,1,1,KGID104858,Aarush,1973-01-04,2,6,0,1990-09-01
4859,6,231,1,6,KGID104859,Oni,1988-07-04,1,7,0,1990-01-19
4860,5,324,4,6,KGID104860,Rishi,1974-06-05,1,2,0,2014-11-28
4861,1,61,1,5,KGID104861,Pavani,1976-10-14,1,7,0,2017-05-10
4862,3,302,1,5,KGID104862,Ryan,1990-10-05,1,2,0,2012-10-10
4863,2,26,5,2,KGID104863,Ishanvi,1971-01-18,2,7,0,2006-01-16
4864,1,177,6,6,KGID104864,Rohan,2000-06-07,2,8,0,2001-01-15
4865,16,26,1,6,KGID104865,Gayathri,1980-09-12,2,3,0,2015-10-21
4866,5,52,1,3,KGID104866,Gauri,1985-09-27,2,7,0,2004-08-24
4867,1,252,2,6,KGID104867,Amol,1993-01-05,2,6,0,1993-07-05
4868,4,304,5,2,KGID104868,Laksh,1976-01-20,1,6,0,2019-06-18
4869,4,105,2,2,KGID104869,Samarth,1984-10-10,2,5,0,2008-03-10
4870,6,181,1,4,KGID104870,Elijah,1971-04-16,2,2,0,2023-08-27
4871,9,269,2,4,KGID104871,Ridhi,1994-01-28,1,6,0,1997-07-04
4872,5,58,2,4,KGID104872,Tanish,1975-07-30,2,8,0,1993-04-17
4873,10,256,2,2,KGID104873,Aahana,1967-12-05,2,6,0,2009-12-22
4874,10,111,3,3,KGID104874,Jai,2004-03-04,2,8,0,2011-11-12
4875,6,180,1,1,KGID104875,Shivani,2000-07-16,1,4,0,1993-03-06
4876,13,131,2,5,KGID104876,Warjas,1990-02-17,1,3,0,1993-03-07
4877,16,58,3,5,KGID104877,Zashil,1996-10-06,2,4,0,2008-04-03
4878,8,20,1,1,KGID104878,Wridesh,1969-02-15,1,8,0,2013-06-04
4879,2,165,3,5,KGID104879,Oliver,1991-10-25,1,8,0,2013-08-29
4880,8,169,5,2,KGID104880,Abeer,2001-10-06,2,3,0,2006-08-24
4881,9,282,7,3,KGID104881,Tarak,1996-12-08,2,2,0,2020-03-04
4882,6,207,3,6,KGID104882,Harish,1970-10-10,1,5,0,2009-10-26
4883,4,232,1,2,KGID104883,Arunima,1967-07-01,1,3,0,2013-09-04
4884,3,226,3,5,KGID104884,Ishanvi,1995-05-15,2,6,0,2008-11-29
4885,1,126,3,3,KGID104885,Nitesh,1968-06-27,2,6,0,1993-04-25
4886,2,162,2,4,KGID104886,Ansh,1992-03-08,2,8,0,1996-07-19
4887,3,235,2,1,KGID104887,Naksh,1976-02-28,1,5,0,1991-07-16
4888,11,106,2,5,KGID104888,Praneel,1974-09-27,1,2,0,1997-02-09
4889,16,181,1,5,KGID104889,Kevin,1978-05-29,1,8,0,1992-01-31
4890,9,264,1,2,KGID104890,Shivani,1975-11-04,2,6,0,1994-07-29
4891,12,214,1,5,KGID104891,Jacob,1994-05-07,2,4,0,2014-08-14
4892,4,209,3,4,KGID104892,Jeevika,1990-09-12,1,6,0,2019-12-04
4893,13,294,4,2,KGID104893,Chandani,1998-05-19,2,5,0,2004-09-06
4894,2,35,1,2,KGID104894,Dev,1998-05-04,2,8,0,1995-05-30
4895,7,179,1,5,KGID104895,Kritika,1967-10-11,1,2,0,2002-09-25
4896,1,55,5,1,KGID104896,Parth,1992-10-26,2,2,0,2020-05-11
4897,5,322,3,3,KGID104897,Ikbal,1970-08-19,2,6,0,1995-05-11
4898,10,258,5,1,KGID104898,Elijah,1973-03-07,1,2,0,1993-09-08
4899,16,20,5,3,KGID104899,Veer,1993-05-20,2,6,0,1995-08-26
4900,3,211,1,6,KGID104900,Zinal,1993-11-25,1,7,0,2020-01-19
4901,11,166,1,2,KGID104901,Forum,2000-04-16,1,3,0,1995-05-09
4902,8,175,4,4,KGID104902,Tanveer,2002-10-12,1,3,0,2004-06-12
4903,10,3,2,1,KGID104903,Sai,1977-10-28,2,4,0,1998-11-06
4904,8,142,2,1,KGID104904,Tanish,2001-10-06,2,5,0,2017-02-21
4905,2,26,2,2,KGID104905,Anmol,1974-10-03,1,1,0,2000-01-18
4906,12,56,2,3,KGID104906,Udyati,2001-10-20,1,2,0,2019-09-28
4907,3,91,1,2,KGID104907,Jack,1996-12-20,1,5,0,1994-04-24
4908,16,174,2,4,KGID104908,Chatura,1975-12-29,1,6,0,2013-10-22
4909,3,271,4,3,KGID104909,Isaiah,1988-03-20,2,2,0,2003-06-02
4910,7,223,2,6,KGID104910,Krishna,1969-06-13,1,3,0,1996-02-11
4911,3,169,6,6,KGID104911,Vincent,1997-01-20,2,2,0,1998-03-06
4912,4,192,4,5,KGID104912,Chandresh,1986-04-22,1,1,0,2010-08-20
4913,6,156,3,2,KGID104913,Ethan,1976-06-05,1,2,0,2008-10-11
4914,4,334,1,5,KGID104914,Harinakshi,1986-12-03,2,2,0,1993-03-07
4915,10,4,4,2,KGID104915,Advika,1979-10-13,2,7,0,1994-08-19
4916,7,298,1,2,KGID104916,Pranav,1969-02-13,2,6,0,2006-09-05
4917,4,84,5,1,KGID104917,Samesh,1972-08-30,1,8,0,2016-11-10
4918,2,78,1,5,KGID104918,Gaurav,1986-08-29,2,5,0,2011-03-31
4919,13,207,2,3,KGID104919,Ekbal,1983-02-10,1,3,0,2011-07-21
4920,4,127,4,4,KGID104920,Faris,1994-10-16,2,2,0,2000-12-10
4921,10,140,4,5,KGID104921,Nitesh,1992-09-14,1,6,0,2023-10-02
4922,5,59,3,1,KGID104922,Geetika,1968-08-07,1,2,0,2016-01-10
4923,11,71,1,3,KGID104923,Avi,1996-03-07,2,3,0,2013-06-28
4924,8,149,1,3,KGID104924,Azaan,1970-08-03,1,3,0,1995-08-11
4925,9,203,1,4,KGID104925,Finn,1970-07-20,2,2,0,1996-06-22
4926,6,6,9,3,KGID104926,Guneet,1983-09-26,1,5,0,2020-05-28
4927,14,226,4,4,KGID104927,Kamya,1969-08-11,2,7,0,2011-06-13
4928,5,317,6,2,KGID104928,Atharv,1994-02-08,2,7,0,2023-08-09
4929,16,155,1,5,KGID104929,Dhriti,1981-07-08,2,8,0,1993-12-01
4930,3,21,2,3,KGID104930,Yamini,1991-05-20,1,5,0,2015-08-02
4931,2,11,1,2,KGID104931,Advika,1973-05-21,1,6,0,2008-07-22
4932,1,307,4,4,KGID104932,Manbir,1989-09-15,1,5,0,2009-08-06
4933,5,177,1,4,KGID104933,Vansha,1978-02-13,2,5,0,2007-10-03
4934,14,273,3,2,KGID104934,Faraj,1973-01-24,1,8,1,2018-01-10
4935,14,120,3,3,KGID104935,Bhavya,1986-01-17,1,4,0,2016-10-20
4936,4,283,1,5,KGID104936,Dipta,1981-07-14,1,7,0,1991-05-17
4937,6,236,3,4,KGID104937,Radhika,1984-10-13,1,8,0,1991-07-03
4938,2,141,1,2,KGID104938,Chandran,1967-08-06,2,8,0,1998-11-19
4939,8,41,3,5,KGID104939,Yatan,1981-06-23,2,4,0,2011-08-25
4940,3,219,4,5,KGID104940,Gaurang,1980-11-13,1,2,0,2007-07-17
4941,11,128,2,4,KGID104941,Mason,1982-06-27,1,6,0,2009-02-21
4942,16,336,1,4,KGID104942,Warinder,1982-10-10,2,1,0,2017-02-13
4943,10,290,1,5,KGID104943,Yasti,1975-12-04,2,4,0,2000-12-08
4944,15,194,3,6,KGID104944,Chandran,1981-01-16,2,3,0,2017-12-07
4945,8,280,6,3,KGID104945,Keya,1994-06-28,2,2,0,2008-10-14
4946,9,283,1,3,KGID104946,Balveer,1990-08-15,2,3,0,1991-10-21
4947,12,299,2,1,KGID104947,Sarthak,1976-05-21,1,4,0,2010-06-21
4948,11,314,1,3,KGID104948,Triveni,1990-05-13,1,7,0,2016-09-28
4949,12,57,6,6,KGID104949,Anay,1996-01-27,1,1,0,2016-06-21
4950,16,159,2,6,KGID104950,Qasim,1972-02-23,1,7,0,1992-01-24
4951,12,310,1,3,KGID104951,Champak,2001-11-01,1,5,0,2019-06-02
4952,8,255,5,2,KGID104952,Zayyan,1998-05-21,1,4,0,1994-03-24
4953,14,250,5,4,KGID104953,Abdul,1977-03-04,1,4,0,2014-12-06
4954,6,111,3,5,KGID104954,Peter,1987-10-02,1,3,0,2006-02-07
4955,15,33,5,5,KGID104955,Yuvraj,1986-07-29,1,6,0,2002-11-09
4956,10,227,4,6,KGID104956,Raghav,1987-01-16,2,3,0,1992-03-07
4957,4,37,6,4,KGID104957,Amrita,1976-06-15,2,7,0,2012-11-18
4958,16,112,1,3,KGID104958,Lohit,1993-04-09,1,4,1,2011-01-18
4959,4,9,10,5,KGID104959,Chakrika,1994-05-10,2,3,1,2007-09-27
4960,2,222,4,3,KGID104960,Damyanti,1982-07-30,2,1,0,1995-05-24
4961,4,261,5,2,KGID104961,Xavier,2000-01-13,2,5,0,2015-09-20
4962,12,48,4,1,KGID104962,Kalpit,1981-02-12,1,2,0,2014-08-28
4963,10,39,4,1,KGID104963,Raagini,1975-05-29,1,8,0,2000-07-11
4964,9,217,1,6,KGID104964,Zayan,1970-07-14,2,8,0,2019-09-12
4965,7,95,4,3,KGID104965,Madhavi,1978-04-14,2,1,0,2023-05-25
4966,5,11,1,6,KGID104966,Madhavi,1973-04-16,2,8,0,2022-03-03
4967,7,158,2,1,KGID104967,Kashvi,1995-07-12,1,7,0,2019-06-15
4968,2,11,1,4,KGID104968,Brijesh,1974-05-25,1,2,0,2016-10-24
4969,10,57,1,2,KGID104969,Jyoti,1980-01-27,2,6,0,2013-03-24
4970,15,293,2,1,KGID104970,Chaaya,1974-08-02,2,3,0,2019-06-05
4971,5,119,3,3,KGID104971,Arin,1992-03-26,2,8,0,2005-12-22
4972,3,251,2,1,KGID104972,Darika,1982-09-16,2,8,0,1999-07-07
4973,16,225,6,1,KGID104973,Bina,1986-06-22,1,8,0,2022-08-21
4974,3,66,4,5,KGID104974,Yashasvi,2001-05-25,1,4,0,1990-10-07
4975,6,22,1,4,KGID104975,Upkaar,1994-07-14,1,1,0,2002-07-11
4976,4,301,1,3,KGID104976,Xiti,1986-09-08,2,2,0,2018-03-27
4977,15,115,1,5,KGID104977,Anya,1979-10-05,1,8,0,2023-01-24
4978,13,160,4,1,KGID104978,Udyati,1990-01-25,1,2,0,2013-09-14
4979,16,164,3,5,KGID104979,Harini,1968-11-18,1,2,0,2013-05-09
4980,11,123,4,6,KGID104980,Dakshesh,2004-03-29,1,1,0,1999-11-28
4981,9,157,3,2,KGID104981,Samarth,2001-05-28,1,8,0,1997-02-07
4982,11,129,1,4,KGID104982,Isha,1974-09-07,1,6,0,2007-11-22
4983,15,5,1,1,KGID104983,Divya,2000-03-08,2,2,0,1994-02-26
4984,7,235,3,3,KGID104984,Tristan,1997-05-05,1,1,0,2017-05-27
4985,12,184,4,3,KGID104985,Gautam,1970-12-29,2,4,0,2010-05-25
4986,9,145,6,1,KGID104986,Unnati,1994-03-07,2,7,0,2016-10-08
4987,6,330,4,6,KGID104987,Chanakya,1989-12-07,1,2,0,1996-10-02
4988,2,20,2,2,KGID104988,Gavin,1990-11-02,1,5,0,1996-09-24
4989,10,254,4,1,KGID104989,Tarak,1972-06-23,1,3,0,2011-11-24
4990,4,228,2,4,KGID104990,Upkaar,1968-12-10,1,5,0,2003-10-29
4991,1,160,3,4,KGID104991,Bakhshi,1994-04-05,2,2,0,2022-07-06
4992,9,140,1,4,KGID104992,Yashasvi,1985-11-14,1,5,0,2022-09-12
4993,16,31,4,5,KGID104993,Lopa,1971-01-08,2,8,0,2022-08-31
4994,1,61,3,4,KGID104994,Niharika,1996-04-25,1,4,0,2014-06-28
4995,11,238,4,6,KGID104995,Abhiram,1967-11-21,2,5,0,1996-04-14
4996,1,238,1,3,KGID104996,Avi,2004-05-24,2,7,0,1991-01-01
4997,16,132,3,6,KGID104997,Hredhaan,1979-11-15,1,4,0,2004-02-10
4998,2,134,4,2,KGID104998,Joshua,1998-06-27,1,8,0,2007-10-24
4999,5,134,2,5,KGID104999,Agastya,1976-07-14,1,5,0,2002-10-30
5000,10,271,1,6,KGID105000,Urmi,1991-01-21,1,1,0,2006-11-29
5001,14,148,1,2,KGID105001,Bhanumati,1997-12-12,1,5,0,2010-04-08
5002,13,191,1,1,KGID105002,Ojasvi,2001-05-30,1,8,0,2019-12-31
5003,3,244,1,2,KGID105003,Tanay,1981-12-27,2,4,0,2010-09-24
5004,15,139,1,2,KGID105004,Hiral,1972-06-13,2,7,0,1991-12-21
5005,16,152,1,6,KGID105005,Deepa,1989-10-30,2,4,0,2017-06-28
5006,11,47,5,6,KGID105006,Bhavini,1971-07-10,1,4,0,1999-12-09
5007,11,133,1,1,KGID105007,Vihaan,1982-03-08,1,1,0,2006-03-25
5008,1,195,1,1,KGID105008,Avi,1989-03-13,1,7,0,2015-09-21
5009,7,28,4,3,KGID105009,Nikita,1974-09-12,1,3,0,2017-09-16
5010,10,136,1,4,KGID105010,Nakul,2002-05-02,2,4,0,2010-08-16
5011,12,103,3,6,KGID105011,Yashasvi,1972-12-18,1,6,0,1998-03-02
5012,4,64,5,1,KGID105012,Anvi,1979-11-24,2,5,0,2004-03-22
5013,5,212,4,1,KGID105013,George,1976-12-07,2,6,0,1991-03-30
5014,15,163,3,2,KGID105014,Chaitaly,1972-04-21,2,3,0,2008-03-24
5015,12,31,3,3,KGID105015,Brijesh,1998-03-10,2,1,0,2011-06-09
5016,7,69,1,5,KGID105016,Geetika,1976-04-14,2,4,0,2021-10-23
5017,2,106,7,6,KGID105017,Priya,1983-08-09,2,3,0,2016-11-19
5018,1,173,1,4,KGID105018,Chakradhar,1986-09-16,2,1,0,1993-04-06
5019,3,300,4,6,KGID105019,Kabir,1983-04-11,2,4,0,2018-10-13
5020,10,68,2,3,KGID105020,Brijesh,2002-06-02,2,8,0,2019-09-29
5021,9,147,4,3,KGID105021,Christopher,1986-09-29,2,5,0,1996-11-28
5022,8,18,2,3,KGID105022,Madhavi,1982-03-19,1,1,0,2010-08-27
5023,13,291,3,5,KGID105023,Avi,1981-10-14,1,7,0,2013-04-15
5024,14,65,7,6,KGID105024,Elijah,1979-05-07,2,6,0,2015-05-03
5025,7,255,2,2,KGID105025,Harish,2002-09-30,2,5,0,2016-02-05
5026,13,11,3,2,KGID105026,Aachal,2000-09-13,1,1,0,2002-02-05
5027,9,13,2,3,KGID105027,Qushi,1986-05-01,2,6,0,1996-03-27
5028,14,23,1,4,KGID105028,Ikbal,1985-06-14,1,4,0,2018-10-24
